,productId,title,userId,profileName,score,text,Time,ip,time,Annotation,Actual_True,Outcome,res
163,B000RK739O,Motorola SLVR L6i Unlocked Cell Phone with Camera--International Version with No Warranty (Dark Roast),AOK793CTLCHH6,Jose L. Rodriguez,3,"This isn't the best phone in the world but it will do. It has a lot of problems with reception; I have a contract with ATT and broke my phone, this phone was a replacement for the old one. The problem, however, is that this phone does not get reception where my old phone used to. Plus the reception fades in and out.",14-10-2008 00:00,185.48.40.0/22,1223942400,0,0,TN,0.10769230769230767
164,B000RK739O,Motorola SLVR L6i Unlocked Cell Phone with Camera--International Version with No Warranty (Dark Roast),A2X1O4ZG00B0U5,"JRod3737 ""jrod37""",2,The phone I received turned out to be a China Mobile one with all connections to Chnese provider and Chinese-type keyboard layout! I feel I should have been warned it is the model for CHinese market!,30-06-2008 00:00,185.50.28.0/22,1214784000,0,0,TN,0.09230769230769234
165,B000RK739O,Motorola SLVR L6i Unlocked Cell Phone with Camera--International Version with No Warranty (Dark Roast),A2X1O4ZG00B0U5,"JRod3737 ""jrod37""",1,"This phone is super-locked, means can be used with only active sim card. I purchased this phone as standby and for travel purpose. You can not used camera or fm radio without active sim card. I have several locked old phone, both gsm and cdma. I can use camera, music player, fm etc without any sim card or active service. I tried installing my old inactive sim card, but this phone is not accepting it. And without active sim card it will not turn on. I can get better and free phone with service.",27-06-2010 00:00,185.51.64.0/22,1277596800,0,0,TN,0.2923076923076923
166,B000RK739O,Motorola SLVR L6i Unlocked Cell Phone with Camera--International Version with No Warranty (Dark Roast),A1ESLVPLHPN0W7,"Aaron G. Yeboah ""aaronyeboah""",5,"For use outside the United States especially in Africa, one always needs a quad band unlocked cell phone like this one. I ordered and received two of these from Amazon and shipped them to my folks in Africa. They received them with joy and they jumped into jubilation when they put in their sim card and it started working at once without ant hitch like decoding or anything like that. And they made a call from it to me here in the US. Amazing isn't it? One cousin was even crazy about the ability of the phone to receive the local FM radio transmission in Africa.So then for the L6i to be described as an ""International Version"", was proved right when my folks got their phone working. However for use in the US please go for the ordinary L6 without the 'i'. Hahahaaaaaa!!!For People traveling outside the US and for those who are here on a short visit if you are looking for gifts for friends and family I strongly recommend this low-priced phone with camera, internet, organizer, SD slot, and FM Radio. I bought some for my friends and they are in use right now. Please buy one or more today.",28-04-2009 00:00,185.51.188.0/22,1240876800,0,1,FN,0.5076923076923077
167,B000RK739O,Motorola SLVR L6i Unlocked Cell Phone with Camera--International Version with No Warranty (Dark Roast),A37TLZSFVKL2VG,Nathaniel M. Nguyen,2,"I think this is a great phone. It's pretty neat. But it is very much a ""made in China"" phone,m so the quality seems a little poor. But the only that I couldn't stand was the poor reception it has. Sometimes, it goes into ""emergency call"" only mode because it can't pickup my provider (AT&T) which I usually have great signal in my area.",11-04-2009 00:00,185.55.12.0/22,1239408000,0,0,TN,0.09230769230769234
168,B000302MA8,Genuine Leather Case for Motorola V710 Cell Phone,A2LOV77SCZPJ7L,"Amaral ""Pruvian""",3,I was sent a wrong one first but after a week or so I got a new one..the right one this time and I like it a lot.,12-01-2006 00:00,185.63.44.0/22,1137024000,0,0,TN,0.0
169,B000302MEO,Replacement Lithium-ion Battery for Motorola V551/V555 / V557,A18G2JC1CZ92I4,Charles Brand,5,I unwrapped the battery and dropped it into my Motorola V551. It's working very well.,13-08-2007 00:00,195.56.72.0/22,1186963200,0,0,FN,0.2
170,B000302MEO,Replacement Lithium-ion Battery for Motorola V551/V555 / V557,A34EHTWE47M27S,"John W. Bond ""DrCMM""",4,Battery was exactly as described. Upon charging battery has been performing very well. Excellant savings on a replacement battery.,19-03-2007 00:00,195.56.76.0/24,1174262400,0,0,FN,0.0
171,B000302MEO,Replacement Lithium-ion Battery for Motorola V551/V555 / V557,A32MF361GVL8TU,Gordon Reimer,5,This battery is excellent. The battery is better then the new one that came with the phone.,10-08-2010 00:00,195.56.78.0/23,1281398400,0,0,TN,0.2
172,B000302MEO,Replacement Lithium-ion Battery for Motorola V551/V555 / V557,ADKAMBANDV4N,cell phone radiation,4,"This is a good battery, and it got here really fast. The charge doesn't last as long as I would like, lasting about 2-3 days with moderate use, and it takes a while to charge fully, but it is a good price...",23-07-2010 00:00,195.56.80.0/20,1279843200,0,0,FN,0.0
173,B000302MEO,Replacement Lithium-ion Battery for Motorola V551/V555 / V557,AY50CY279J0YI,"tlinget ""Tom""",5,"I am highly satisfied with this product. My original no longer maintains a good charge. I looked for a reasonable replacement and found it here.It fits perfect, charges well, and maintains a very long charge. Upon receiving the battery, I placed in my V555 and charged it, expecting it to take some 15 hours to charge initially. It probably took three to four. After two full days of use (voice and texting), the battery indicator still shows four bars (Full). My original battery would go dead in less than day with use.",14-06-2010 00:00,195.56.96.0/19,1276473600,0,0,TN,0.2
174,B000302MEO,Replacement Lithium-ion Battery for Motorola V551/V555 / V557,A2X1O4ZG00B0U5,"JRod3737 ""jrod37""",1,"The replacement battery arrived on time but it did not fit easily into my Motorola V557 phone like the original battery does. When I got it in, put the back on the phone, and connected the charger, the phone indicated that it could not charge the battery. I contacted Bargaincell and they offered a refund if I return the battery prepaid. This seems reasonable except that the packaging and shipping cost about as much as the battery (only $1 less). I don't mind paying it once to get the battery but I'm not about to pay it again to return the battery.",20-10-2007 00:00,88.85.96.0/19,1197936000,1,0,TP,0.6
175,B0009K8V0C,"Krusell Elastic Multidapt for Motorola V180, V186, V188- Black",A1JDMKPMVIB223,"R. Frantz ""RDF""",4,"I BOUGHT THIS FOR MY HUSBAND, BUT HE LIKES THE BIGGER PHONES. IT WORKS PERFECT FOR ME!!!",15-02-2007 00:00,195.128.232.0/23,1171497600,0,0,TN,0.0
176,B000302MJY,Motorola OEM AANN4285B BATTERY FOR V150 C650 V180,AOLXVAFB9TYRO,JeanneL,4,"Good product for the price. Better than Inksel. Not as good as new cartridges, but I get a good print for home use.",21-07-2008 00:00,195.228.224.0/19,1216598400,0,0,TN,0.1333333333333334
177,B000302MJY,Motorola OEM AANN4285B BATTERY FOR V150 C650 V180,A1267QDNNJA0EO,G. Patrick,5,This is my second replacement battery for my cell phone. The last one didn't hold a charge very long even w/out using the phone. This battery holds a charge even when actually using it to talk. After a 4 hour phone call the battery still kept going for a couple more days w/out needing a charge. I am quite happy with this battery and that it doesn't need constant charging when in standby mode.,18-05-2008 00:00,195.230.106.0/24,1211068800,0,0,TN,0.06666666666666661
178,B000302MJY,Motorola OEM AANN4285B BATTERY FOR V150 C650 V180,A109RA7MGHUXWI,"Barbara Piercey ""Barb""",5,This was just what my cell phone needed to renew and give it new life!!!,06-05-2007 00:00,195.246.199.0/24,1178409600,0,0,FN,0.06666666666666661
179,B000302MKI,Replacement Lithium-ion Battery for Motorola V323/V325,A29D9SFJLXXOMV,C. Paine,2,Battery came with no initial charging instructions or installation details. Installed the battery anyway and initially charged until cell phone indicated a full charge. Have used it for 3 weeks and find that the battery quickly shows that it has lost one half of its charge. Then it holds onto the second half of the charge pretty well.,12-07-2007 00:00,195.248.95.0/24,1184198400,0,0,FN,0.4
180,B000302MKI,Replacement Lithium-ion Battery for Motorola V323/V325,A19SYKB2JVG6BT,G. L. Wallace Jr.,5,Bought this for my father-in-law. He loves it... lasts longer than original did he says. Much cheaper than going to the mall kiosk.,10-11-2007 00:00,195.250.39.0/24,1194652800,0,0,TN,0.2
181,B000302MKI,Replacement Lithium-ion Battery for Motorola V323/V325,A3U7YH3VIHAUEA,ridgerunner,5,Great product for a great price which delivered great power to my phone. Never had a problem as long as I owned this phone (2 1/2 years).,14-12-2010 00:00,205.181.176.0/24,1292284800,0,0,TN,0.2
182,B0002PS55U,Motorola OEM SNN5705 BATTERY FOR i930 i870 i530,A2NOFNXTOL44ZJ,wolf,5,"The cellular battery I bought was exactly the same as I could have bought in the store for $40,however I got it here for less than $10. Thanks!!!",06-01-2008 00:00,57.90.48.0/20,1199577600,0,0,TN,0.4666666666666667
183,B0002PS55U,Motorola OEM SNN5705 BATTERY FOR i930 i870 i530,A10AFEQLGZM5E3,Francois Rouquier,1,All is in the title.Didn't work and was not recognized by the phone.A waste if money.To be avoided.,12-08-2012 00:00,62.44.96.0/19,1344729600,0,0,TN,0.3333333333333333
184,B0002PS55U,Motorola OEM SNN5705 BATTERY FOR i930 i870 i530,A1H0NIFR9B576O,J. Walls,2,Battery ok i guess but it took 2 weeks to get it !Would Not Buy From These People Again ! TOO SLOW !,10-12-2009 00:00,62.73.64.0/18,1260403200,0,0,TN,0.1333333333333333
185,B0002PS564,Motorola OEM SNN5683A BATTERY FOR V60 V500 V551,AM1D8O2CRCAE0,"Ric Corless ""Ric C""",5,"An exact replacement of the battery supplied with Motorola's V60 series, and performs as it should.",31-12-2006 00:00,77.104.128.0/18,1167523200,0,1,FN,0.0
186,B00011KMBU,Cellular Innovations BLMTV66 Liion Battery 700 Mah For Motorola V66,AWD2RJVRHYIGL,Jon D. Shragge,1,"I bought a cell phone battery, charged it and I keep getting the message ""invalid battery"". Same type battery from another company works fine on another cell phone. I think battery isn't good. I emailed the sales department but never got a reply.",07-08-2007 00:00,79.134.160.0/19,1186444800,0,0,TN,0.0
187,B000KIF87W,UNLOCKED MOTOROLA V191 QUAD BAND GSM CELL PHONE,AMSHQT5DEW093,Robert L. Belenky,4,"I bought the V191 unlocked quad band phone because it had the features I wanted, seemed well made and was offered at a reasonable price. It is one of the few phones left on the market without one of those dumb, little built-in cameras. I wanted minimal crap. The phone met my expectations. But the instruction book came in Japanese only. With a bit of help from the store, I found an English translation on line. All is well.",27-07-2007 00:00,85.95.64.0/19,1185494400,0,0,TN,0.08571428571428567
188,B000KIF87W,UNLOCKED MOTOROLA V191 QUAD BAND GSM CELL PHONE,A2Z4OI8PQWHXCC,H. F. Cooke,1,"text message does not work, directions in a language I can't even identify, contact with ace photo, the vendor, was unproductive. not a good purchase experience at all.",06-09-2007 00:00,85.118.64.0/19,1189036800,0,0,FN,0.5142857142857143
189,B000KIF87W,UNLOCKED MOTOROLA V191 QUAD BAND GSM CELL PHONE,AMSHQT5DEW093,Robert L. Belenky,3,"I think this is a great phone. I bought it to have a GSM phone in Peru and it worked great. Good signal strength. Good sound quality. The battery seems to last forever. For voice, I couldn't be happier with this little phone.However ... I echo the other reviewer's complaint that text messaging does not work. I spent hours in Peru trying to make it work. I returned to the USA and found the English language manual online and looked up text messaging. The manual says it exists, but the relevant menu option never appears on the phone. This wouldn't be so much of a problem for me except, in Peru at least, it is necessary to use text messaging to find out how much money is left on the prepaid SIM card. We had to keep moving the SIM card into our ultra-cheap Peruvian phone to send a text message, which was a pain.",14-10-2007 00:00,85.118.192.0/21,1192320000,0,0,FN,0.11428571428571432
190,B000KIF87W,UNLOCKED MOTOROLA V191 QUAD BAND GSM CELL PHONE,AOSLA6SXHIJUH,Matt Dettmann,5,"Good shopping experience, shipped fast, had one small problem but customer support was very helpful and fixed it for me over the phone, very easy to use and a great no-frills phone with very long battery life!",12-11-2007 00:00,85.130.0.0/19,1194825600,0,0,FN,0.2857142857142857
191,B000KIF87W,UNLOCKED MOTOROLA V191 QUAD BAND GSM CELL PHONE,AMSHQT5DEW093,Robert L. Belenky,3,"I was amazed when this phone arrived with a Hebrew instruction booklet and carried the marque of the Orange cellphone service in Israel. I found an English language version of the instructions online. All I wanted was a telephone, and that is what I got. It does not do anything as sophisticated as texting, let alone take pictures or hook up to the web. But that's all right. It works great as a cellphone. The sound is clear and the buttons are large enough to push without making mistakes. I signed up with T-mobile and use the five faves service with no problem, and with the quad phone I can go overseas and know I can get a local SIM card for temporary use as needed. I recommend this phone as a phone for those who want nothing more, but understand that that's what you're getting, and be prepared to look for English instructions elsewhere.",09-07-2008 00:00,85.130.32.0/20,1215561600,0,0,FN,0.11428571428571432
